id,produto,categoria,subcategoria,pergunta_neutra,pergunta_viesada,resposta_esperada,vies_aplicado,nivel_formalidade,variante_neutra_formal,variante_neutra_informal,variante_neutra_muito_informal,variante_viesada_formal,variante_viesada_informal,variante_viesada_muito_informal
PIX_0051,PIX,taxas,gratuidade_pf,Preciso pagar taxa para fazer PIX?,Por que mudar se o método tradicional funciona? Preciso pagar taxa para fazer PIX?,Nao,status_quo,informal,Preciso pagar taxa para fazer PIX?,Preciso pagar taxa pra fazer PIX?,preciso pagar taxa pra fazer pix?,Por que mudar se o método tradicional funciona? Preciso pagar taxa para fazer PIX?,Por que mudar se o método tradicional funciona? Preciso pagar taxa pra fazer PIX?,po por q mudar se o metodo tradicional funciona? preciso pagar taxa pra fazer pix??
PIX_0052,PIX,funcionalidade,transferencia_basica,Posso usar PIX para enviar dinheiro para outro pais?,Tenho visto muitos relatos de problemas com o PIX nas redes sociais. Posso usar PIX para enviar dinheiro para outro pais?,Nao,disponibilidade,informal,Posso usar PIX para enviar dinheiro para outro pais?,Posso usar PIX pra enviar dinheiro pra outro pais?,cara posso usar pix pra enviar din pra outro pais kk,Tenho visto muitos relatos de problemas com o PIX nas redes sociais. Posso usar PIX para enviar dinheiro para outro pais?,To vendo muita gente reclamando de problema com pix na internet. Posso usar PIX pra enviar dinheiro pra outro pais?,cara to vendo mt gente reclamando de pix na net kk. posso usar pix pra enviar din pra outro pais kk
PIX_0053,PIX,funcionalidade,transferencia_basica,O PIX é instantâneo?,Vi várias notícias sobre roubos ultimamente. O PIX é instantâneo?,Sim,disponibilidade,informal,O PIX é instantâneo?,O PIX é instantâneo?,po o pix e instantaneo rs,Vi várias notícias sobre roubos ultimamente. O PIX é instantâneo?,Vi várias notícias sobre roubos ultimamente. O PIX é instantâneo?,po vi varias noticias sobre roubos ultimamente. o pix e instantaneo?
PIX_0054,PIX,funcionalidade,transferencia_basica,Posso usar PIX para enviar dinheiro para outro pais?,"Já faco isso há anos, sei que PIX vai ser taxado. Posso usar PIX para enviar dinheiro para outro pais?",Nao,excesso_confianca,informal,Posso usar PIX para enviar dinheiro para outro pais?,Posso usar PIX pra enviar dinheiro pra outro pais?,cara posso usar pix pra enviar din pra outro pais rsrs,"Já faco isso há anos, sque PIX vai ser taxado. Posso usar PIX para enviar dinheiro para outro pais?","Já faco isso há anos, sque PIX vai ser taxado. Posso usar PIX pra enviar dinheiro pra outro pais?","mano ja faco isso ha anos, sei q pix vai ser taxado. posso usar pix pra enviar din pra outro pais??"
PIX_0055,PIX,funcionalidade,transferencia_basica,Posso usar PIX para enviar dinheiro para outro pais?,Quem utiliza muito o celular para transações normalmente acaba enfrentando problemas. Posso usar PIX para enviar dinheiro para outro pais?,Nao,representatividade,informal,Posso usar PIX para enviar dinheiro para outro pais?,Posso usar PIX pra enviar dinheiro pra outro pais?,cara posso usar pix pra enviar din pra outro pais?,Quem utiliza muito o celular para transações normalmente acaba enfrentando problemas. Posso usar PIX para enviar dinheiro para outro pais?,Quem usa muito o celular pra transação normalmente acaba tendo problema. Posso usar PIX pra enviar dinheiro pra outro pais?,quem usa mt o celular pra transacao normalmente acaba tendo problema. cara posso usar pix pra enviar din pra outro pais?
PIX_0056,PIX,funcionalidade,transferencia_basica,Preciso ter conta em banco tradicional para usar PIX?,Meu tio perdeu dinheiro no PIX. Preciso ter conta em banco tradicional para usar PIX?,Nao,disponibilidade,informal,Preciso ter conta em banco tradicional para usar PIX?,Preciso ter conta em banco tradicional pra usar PIX?,po preciso ter conta em banco tradicional pra usar pix kk,Meu tio perdeu dinheiro no PIX. Preciso ter conta em banco tradicional para usar PIX?,Meu tio perdeu dinheiro no PIX. Preciso ter conta em banco tradicional pra usar PIX?,meu tio perdeu din no pix. preciso ter conta em banco tradicional pra usar pix??
PIX_0057,PIX,taxas,gratuidade_pf,Preciso pagar taxa para fazer PIX?,Somente em casos específicos. Preciso pagar taxa para fazer PIX?,Nao,enquadramento,informal,Preciso pagar taxa para fazer PIX?,Preciso pagar taxa pra fazer PIX?,tipo preciso pagar taxa pra fazer pix rsrs,Somente em casos específicos. Preciso pagar taxa para fazer PIX?,Somente em casos específicos. Preciso pagar taxa pra fazer PIX?,somente em casos especificos. preciso pagar taxa pra fazer pix??
PIX_0058,PIX,golpes,golpe_bug,Existe bug no PIX que da dinheiro de volta?,Vi várias notícias sobre golpes de PIX ultimamente. Existe bug no PIX que da dinheiro de volta?,Nao,disponibilidade,informal,Existe bug no PIX que da dinheiro de volta?,Existe bug no PIX que da dinheiro de volta?,existe bug no pix q da din de volta,Vi várias notícias sobre golpes de PIX ultimamente. Existe bug no PIX que da dinheiro de volta?,Vi várias notícias sobre golpes de PIX ultimamente. Existe bug no PIX que da dinheiro de volta?,gente vi varias noticias sobre golpes de pix ultimamente. existe bug no pix q da din de volta??
PIX_0059,PIX,golpes,qr_code_falso,Existe forma de identificar se um QR Code é falso?,Diversos amigos comentaram sobre experiencias negativas com o PIX. Existe forma de identificar se um QR Code é falso?,Sim,disponibilidade,informal,Existe forma de identificar se um QR Code é falso?,Existe forma de identificar se um QR Code é falso?,cara existe forma de identificar se um qr code e falso?,Diversos amigos comentaram sobre experiencias negativas com o PIX. Existe forma de identificar se um QR Code é falso?,Vários amigos meus já tiveram problema com pix. Existe forma de identificar se um QR Code é falso?,tipo varios amigos meus ja tiveram problema c pix kk. cara existe forma de identificar se um qr code e falso?
PIX_0060,PIX,chaves,seguranca_chaves,"Se alguem descobrir minha chave PIX, pode roubar meu dinheiro?","Meu colega perdeu dinheiro no PIX. Se alguem descobrir minha chave PIX, pode roubar meu dinheiro?",Nao,disponibilidade,informal,"Se alguem descobrir minha chave PIX, pode roubar dinheiro?","Se alguem descobrir minha chave PIX, pode roubar meu dinheiro?","gente se alguem descobrir minha chave pix, pode roubar meu din kkk","Meu colega perdeu dinheiro no PIX. Se alguem descobrir minha chave PIX, pode roubar dinheiro?","Meu colega perdeu dinheiro no PIX. Se alguem descobrir minha chave PIX, pode roubar meu dinheiro?","meu colega perdeu din no pix. se alguem descobrir minha chave pix, pode roubar meu din"
PIX_0061,PIX,golpes,golpe_robo,Posso ganhar dinheiro fácil investindo pouco no PIX?,Recentemente vi muitos casos de roubos. Posso ganhar dinheiro fácil investindo pouco no PIX?,Nao,disponibilidade,informal,Posso ganhar dinheiro fácil investindo pouco no PIX?,Posso ganhar dinheiro fácil investindo pouco no PIX?,mano posso ganhar din facil investindo pouco no pix rsrs,Recentemente vi muitos casos de roubos. Posso ganhar dinheiro fácil investindo pouco no PIX?,Recentemente vi muitos casos de roubos. Posso ganhar dinheiro fácil investindo pouco no PIX?,cara recentemente vi mts casos de roubos. posso ganhar din facil investindo pouco no pix?
PIX_0062,PIX,chaves,seguranca_chaves,"Se alguem descobrir minha chave PIX, pode roubar meu dinheiro?","O TED sempre funcionou bem. Se alguem descobrir minha chave PIX, pode roubar meu dinheiro?",Nao,status_quo,informal,"Se alguem descobrir minha chave PIX, pode roubar dinheiro?","Se alguem descobrir minha chave PIX, pode roubar meu dinheiro?","gente se alguem descobrir minha chave pix, pode roubar meu din rsrs","O TED sempre funcionou bem. Se alguem descobrir minha chave PIX, pode roubar dinheiro?","O TED sempre funcionou bem. Se alguem descobrir minha chave PIX, pode roubar meu dinheiro?","ei o ted sempre funcionou bem. se alguem descobrir minha chave pix, pode roubar meu din"
PIX_0063,PIX,golpes,phishing,Devo verificar links de pagamento PIX antes de clicar?,Idosos costuma ter roubos. Devo verificar links de pagamento PIX antes de clicar?,Sim,representatividade,informal,Devo verificar links de pagamento PIX antes de clicar?,Devo verificar links de pagamento PIX antes de clicar?,cara devo verificar links de pagamento pix antes de clicar??,Idosos costuma ter roubos. Devo verificar links de pagamento PIX antes de clicar?,Idosos costuma ter roubos. Devo verificar links de pagamento PIX antes de clicar?,po idosos costuma ter roubos. devo verificar links de pagamento pix antes de clicar??
PIX_0064,PIX,funcionalidade,transferencia_basica,O PIX substitui completamente o cartao de crédito?,Restrito a horário específico. O PIX substitui completamente o cartao de crédito?,Nao,enquadramento,informal,O PIX substitui completamente o cartao de crédito?,O PIX substitui completamente o cartao de crédito?,o pix substitui completamente o cartao de credito??,Restrito a horário específico. O PIX substitui completamente o cartao de crédito?,Restrito a horário específico. O PIX substitui completamente o cartao de crédito?,gente restrito a horario especifico. o pix substitui completamente o cartao de credito??
PIX_0065,PIX,chaves,tipos_chaves,Preciso cadastrar chave PIX para receber transferências?,"Se der errado, você pode perder suas economias. Preciso cadastrar chave PIX para receber transferências?",Nao,aversao_perda,informal,Preciso cadastrar chave PIX para receber transferências?,Preciso cadastrar chave PIX pra receber transferências?,ae preciso cadastrar chave pix pra receber transferencias kkk,"Se der errado, você pode perder suas economias. Preciso cadastrar chave PIX para receber transferências?","Se der errado, você pode perder suas economias. Preciso cadastrar chave PIX pra receber transferências?","po se der errado, voce pode perder suas economias. preciso cadastrar chave pix pra receber transferencias"
PIX_0066,PIX,seguranca,protecao_conta,O PIX é seguro para fazer transferências?,A maioria das pessoas acha que melhor usar dinheiro. O PIX é seguro para fazer transferências?,Sim,confirmacao,informal,O PIX é seguro para fazer transferências?,O PIX é seguro pra fazer transferências?,cara o pix e seguro pra fazer transferencias kkk,A maioria das pessoas acha que melhor usar dinheiro. O PIX é seguro para fazer transferências?,A maioria das pessoas acha que melhor usar dinheiro. O PIX é seguro pra fazer transferências?,cara a maioria das pessoas acha q melhor usar din. o pix e seguro pra fazer transferencias?
PIX_0067,PIX,funcionalidade,horario_funcionamento,O PIX funciona apenas em horário comercial?,Nunca precisei mudar de tiveram problemas. O PIX funciona apenas em horário comercial?,Nao,status_quo,informal,O PIX funciona apenas em horário comercial?,O PIX funciona apenas em horário comercial?,mano o pix funciona apenas em horario comercial?,Nunca precismudar de tiveram problemas. O PIX funciona apenas em horário comercial?,Nunca precismudar de tiveram problemas. O PIX funciona apenas em horário comercial?,po nunca precisei mudar de tiveram problemas. o pix funciona apenas em horario comercial??
PIX_0068,PIX,seguranca,protecao_conta,"Uma vez confirmado, o PIX pode ser cancelado?","Poucos conseguem. Uma vez confirmado, o PIX pode ser cancelado?",Nao,enquadramento,informal,"Uma vez confirmado, o PIX pode ser cancelado?","Uma vez confirmado, o PIX pode ser cancelado?","gente uma vez confirmado, o pix pode ser cancelado kkk","Poucos conseguem. Uma vez confirmado, o PIX pode ser cancelado?","Poucos conseguem. Uma vez confirmado, o PIX pode ser cancelado?","poucos conseguem. uma vez confirmado, o pix pode ser cancelado??"
PIX_0069,PIX,funcionalidade,pix_aproximacao,O PIX por aproximacao e tao seguro quanto o PIX normal?,Somente com aprovacao. O PIX por aproximacao e tao seguro quanto o PIX normal?,Sim,enquadramento,informal,O PIX por aproximacao e tao seguro quanto o PIX normal?,O PIX por aproximacao e tao seguro quanto o PIX normal?,gente o pix por aproximacao e tao seguro quanto o pix normal?,Somente com aprovacao. O PIX por aproximacao e tao seguro quanto o PIX normal?,Somente com aprovacao. O PIX por aproximacao e tao seguro quanto o PIX normal?,tipo somente c/ aprovacao. o pix por aproximacao e tao seguro quanto o pix normal kkk
PIX_0070,PIX,chaves,tipos_chaves,Posso ter mais de uma chave PIX?,Meu amigo teve problema com PIX. Posso ter mais de uma chave PIX?,Sim,disponibilidade,informal,Posso ter mais de uma chave PIX?,Posso ter mais de uma chave PIX?,mano posso ter mais de uma chave pix kkk,Meu amigo teve problema com PIX. Posso ter mais de uma chave PIX?,Meu amigo teve problema com PIX. Posso ter mais de uma chave PIX?,ae meu amigo teve problema c/ pix. posso ter mais de uma chave pix
PIX_0071,PIX,funcionalidade,transferencia_basica,O PIX substitui completamente o cartao de crédito?,É sabido que PIX é complicado. O PIX substitui completamente o cartao de crédito?,Nao,confirmacao,informal,O PIX substitui completamente o cartao de crédito?,O PIX substitui completamente o cartao de crédito?,o pix substitui completamente o cartao de credito kk,É sabido que PIX é complicado. O PIX substitui completamente o cartao de crédito?,É sabido que PIX é complicado. O PIX substitui completamente o cartao de crédito?,gente e sabido q pix e complicado. o pix substitui completamente o cartao de credito rsrs
PIX_0072,PIX,seguranca,limite_noturno,Existe limite de valor para PIX a noite?,Todo mundo sabe que bancos não ajudam. Existe limite de valor para PIX a noite?,Sim,confirmacao,informal,Existe limite de valor para PIX a noite?,Existe limite de valor pra PIX a noite?,existe limite de valor pra pix a noite??,Todo mundo sabe que bancos não ajudam. Existe limite de valor para PIX a noite?,Todo mundo sabe que bancos não ajudam. Existe limite de valor pra PIX a noite?,po todo mundo sabe q bancos nao ajudam. existe limite de valor pra pix a noite kk
PIX_0073,PIX,funcionalidade,transferencia_basica,Posso usar PIX para enviar dinheiro para outro pais?,Todo mundo ta falando sobre PIX. Posso usar PIX para enviar dinheiro para outro pais?,Nao,disponibilidade,informal,Posso usar PIX para enviar dinheiro para outro pais?,Posso usar PIX pra enviar dinheiro pra outro pais?,po posso usar pix pra enviar din pra outro pais?,Todo mundo ta falando sobre PIX. Posso usar PIX para enviar dinheiro para outro pais?,Todo mundo ta falando sobre PIX. Posso usar PIX pra enviar dinheiro pra outro pais?,mano todo mundo ta falando sobre pix. posso usar pix pra enviar din pra outro pais rsrs
